"x","Deccan","Kachi Plain","Kansai","Konya Plain","Latium","Middle Yellow River Valley","Niger Inland Delta","Orkhon Valley","Paris Basin","Sogdiana","Susiana","Upper Egypt","Mean","Lower","Upper"
-1900,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.331086715860668,0.222594248412764,0.439579183308572
-1800,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.331086715860668,0.222594248412764,0.439579183308572
-1700,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.254924784912123,NA,0.325808868300713,0.216159857591024,0.435457879010402
-1600,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.486789943738966,NA,0.351571663725918,0.238351511660689,0.464791815791147
-1500,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.222410436558774,0.540399180707555,0.150143703637856,0.330112732974337,0.215754633116923,0.44447083283175
-1400,0.194400570243451,0.6744776040564,NA,0.370197061115286,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.222410436558774,0.565163642435949,0.150143703637856,0.344007522566883,0.228680465204434,0.459334579929333
-1300,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.574135762323299,0.150143703637856,0.281605296983593,0.188762488515628,0.374448105451558
-1200,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.588385473152118,0.150143703637856,0.282900725240758,0.188468790053318,0.377332660428198
-1100,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.580388741083646,0.150143703637856,0.28217374959817,0.188638771322937,0.375708727873402
-1000,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.216533233271537,0.331664290976435,0.233499317313397,0.222410436558774,0.564319180952834,0.150143703637856,0.290698753451449,0.204268603503422,0.377128903399476
-900,0.20290338745786,0.268933948173574,0.243212299369006,0.370197061115286,0.115385067410227,0.530199478312564,0.216533233271537,0.339794329229494,0.18082620411827,0.164165528706385,0.553924988156366,0.187712288553124,0.281148984489474,0.201196798497203,0.361101170481746
